789;49
790;49
791;49
792;49
793;49
794;49
795;49
796;49
797;48
798;48
799;48
800;48
801;48
802;48
803;48
804;48
805;48
806;48
807;48
808;48
809;48
810;48
811;48
812;48
813;47
814;47
815;47
816;47
817;47
818;47
819;47
820;47
821;47
822;47
823;47
824;47
825;47
826;47
827;47
828;47
829;47
830;47
831;47
832;47
833;47
834;47
835;46
836;46
837;46
838;46
839;46
840;46
841;46
842;46
843;46
844;46
845;46
846;46
847;46
848;46
849;46
850;46
851;46
852;46
853;46
854;46
855;46
856;46
857;45
858;45
859;45
860;45
861;45
862;45
863;45
864;45
865;45
866;45
867;45
868;45
869;45
870;45
871;45
872;45
873;45
874;45
875;45
876;45
877;45
878;45
879;44
880;44
881;44
882;44
883;44
884;44
885;44
886;44
887;44
888;43
889;43
890;43
891;43
892;43
893;43
894;43
895;43
896;43
897;43
898;43
899;43
900;43
901;43
902;43
903;42
904;42
905;42
906;42
907;42
908;42
909;42
910;42
911;42
912;42
913;42
914;42
915;42
916;42
917;42
918;42
919;42
920;42
921;42
922;41
923;41
924;41
925;41
926;41
927;41
928;41
929;41
930;41
931;41
932;41
933;41
934;41
935;41
936;41
937;41
938;41
939;41
940;41
941;40
942;40
943;40
944;40
945;40
946;40
947;40
948;40
949;40
950;40
951;40
952;40
953;40
954;40
955;40
956;40
957;40
958;40
959;40
960;39
961;39
962;39
963;39
964;39
965;39
966;39
967;39
968;39
969;39
970;39
971;39
972;39
973;39
974;39
975;39
976;39
977;39
978;39
979;39
980;39
981;39
982;39
983;39
984;38
985;38
986;38
987;38
988;38
989;38
990;38
991;38
992;38
993;38
994;38
995;38
996;38
997;38
998;38
999;38
1000;38
1001;38
1002;38
1003;38
1004;38
1005;38
1006;38
1007;38
1008;38
1009;38
1010;38
1011;37
1012;37
1013;37
1014;37
1015;37
1016;37
1017;37
1018;37
1019;37
1020;37
1021;37
1022;37
1023;37
1024;37
1025;37
1026;37
1027;37
1028;37
1029;37
1030;37
1031;37
1032;37
1033;37
1034;36
1035;36
1036;36
1037;36
1038;36
1039;36
1040;36
1041;36
1042;36
1043;36
1044;36
1045;36
1046;36
1047;36
1048;36
1049;36
1050;36
1051;36
1052;36
1053;36
1054;36
1055;36
1056;35
1057;35
1058;35
1059;35
1060;35
1061;35
1062;35
1063;35
1064;35
1065;35
1066;35
1067;35
1068;35
1069;35
1070;35
1071;35
1072;35
1073;35
1074;35
1075;35
1076;35
1077;35
1078;35
1079;35
1080;35
1081;35
1082;35
1083;35
1084;35
1085;35
1086;35
1087;35
1088;35
1089;35
1090;35
1091;35
1092;34
1093;34
1094;34
1095;34
1096;34
1097;34
1098;34
1099;34
1100;34
1101;34
1102;34
1103;34
1104;34
1105;34
1106;34
1107;34
1108;34
1109;34
1110;34
1111;34
1112;34
1113;34
1114;34
1115;34
1116;33
1117;33
1118;33
1119;33
1120;33
1121;33
1122;33
1123;33
1124;33
1125;33
1126;33
1127;33
1128;33
1129;33
1130;33
1131;33
1132;33
1133;33
1134;33
1135;33
1136;33
1137;33
1138;33
1139;33
1140;33
1141;33
1142;33
1143;33
1144;33
1145;33
1146;33
1147;33
1148;33
1149;33
1150;33
1151;32
1152;32
1153;32
1154;32
1155;32
1156;32
1157;32
1158;32
1159;32
1160;32
1161;32
1162;32
1163;32
1164;32
1165;32
1166;32
1167;32
1168;32
1169;32
1170;32
1171;32
1172;32
1173;32
1174;31
1175;31
1176;31
1177;31
1178;31
1179;31
1180;31
1181;31
1182;31
1183;31
1184;31
1185;31
1186;31
1187;31
1188;31
1189;31
1190;31
1191;31
1192;31
1193;31
1194;31
1195;31
1196;31
1197;31
1198;31
1199;31
1200;31
1201;31
1202;31
1203;31
1204;31
1205;31
1206;31
1207;31
1208;31
1209;31
1210;31
1211;31
1212;31
1213;31
1214;31
1215;31
1216;31
1217;31
1218;30
1219;30
1220;30
1221;30
1222;30
1223;30
1224;30
1225;30
1226;30
1227;30
1228;30
1229;30
1230;30
1231;30
1232;30
1233;30
1234;30
1235;30
1236;30
1237;30
1238;30
1239;30
1240;30
1241;30
1242;30
1243;30
1244;30
1245;30
1246;30
1247;30
1248;30
1249;30
1250;30
1251;30
1252;30
1253;30
1254;30
1255;29
1256;29
1257;29
1258;29
1259;29
1260;29
1261;29
1262;29
1263;29
1264;29
1265;29
1266;29
1267;29
1268;29
1269;29
1270;29
1271;29
1272;29
1273;29
1274;29
1275;29
1276;29
1277;29
1278;29
1279;29
1280;29
1281;29
1282;29
1283;29
1284;29
1285;29
1286;29
1287;29
1288;29
1289;29
1290;28
1291;28
1292;28
1293;28
1294;28
1295;28
1296;28
1297;28
1298;28
1299;28
1300;28
1301;28
1302;28
1303;28
1304;28
1305;28
1306;28
1307;28
1308;28
1309;28
1310;28
1311;28
1312;28
1313;28
1314;28
1315;28
1316;28
1317;28
1318;28
1319;28
1320;28
1321;28
1322;28
1323;28
1324;28
1325;28
1326;28
1327;28
1328;28
1329;28
1330;27
1331;27
1332;27
1333;27
1334;27
1335;27
1336;27
1337;27
1338;27
1339;27
1340;27
1341;27
1342;27
1343;27
1344;27
1345;27
1346;27
1347;27
1348;27
1349;27
1350;27
1351;27
1352;27
1353;27
1354;27
1355;27
1356;27
1357;27
1358;27
1359;27
1360;27
1361;27
1362;27
1363;27
1364;27
1365;27
1366;27
1367;27
1368;27
1369;27
1370;27
1371;27
1372;27
1373;27
1374;27
1375;27
1376;27
1377;27
1378;27
1379;26
1380;26
1381;26
1382;26
1383;26
1384;26
1385;26
1386;26
1387;26
1388;26
1389;26
1390;26
1391;26
1392;26
1393;26
1394;26
1395;26
1396;26
1397;26
1398;26
1399;26
1400;26
1401;26
1402;26
1403;26
1404;26
1405;26
1406;26
1407;26
1408;26
1409;26
1410;26
1411;26
1412;26
1413;26
1414;26
1415;26
1416;25
1417;25
1418;25
1419;25
1420;25
1421;25
1422;25
1423;25
1424;25
1425;25
1426;25
1427;25
1428;25
1429;25
1430;25
1431;25
1432;25
1433;25
1434;25
1435;25
1436;25
1437;25
1438;25
1439;25
1440;25
1441;25
1442;25
1443;25
1444;25
1445;25
1446;25
1447;25
1448;25
1449;25
1450;25
1451;25
1452;25
1453;25
1454;25
1455;25
1456;25
1457;25
1458;25
1459;25
1460;25
1461;25
1462;25
1463;25
1464;25
1465;25
1466;25
1467;24
1468;24
1469;24
1470;24
1471;24
1472;24
1473;24
1474;24
1475;24
1476;24
1477;24
1478;24
1479;24
1480;24
1481;24
1482;24
1483;24
1484;24
1485;24
1486;24
1487;24
1488;24
1489;24
1490;24
1491;24
1492;24
1493;24
1494;24
1495;24
1496;24
1497;24
1498;24
1499;24
1500;24
1501;24
1502;24
1503;24
1504;24
1505;24
1506;24
1507;24
1508;24
1509;24
1510;24
1511;24
1512;24
1513;24
1514;24
1515;24
1516;24
1517;23
1518;23
1519;23
1520;23
1521;23
1522;23
1523;23
1524;23
1525;23
1526;23
1527;23
1528;23
1529;23
1530;23
1531;23
1532;23
1533;23
1534;23
1535;23
1536;23
1537;23
1538;23
1539;23
1540;23
1541;23
1542;23
1543;23
1544;23
1545;23
1546;23
1547;23
1548;23
1549;23
1550;23
1551;23
1552;23
1553;23
1554;23
1555;23
1556;23
1557;23
1558;23
1559;23
1560;23
1561;23
1562;23
1563;23
1564;23
1565;23
1566;23
1567;23
1568;23
1569;23
1570;23
1571;23
1572;23
1573;23
1574;23
1575;22
1576;22
1577;22
1578;22
1579;22
1580;22
1581;22
1582;22
1583;22
1584;22
1585;22
1586;22
1587;22
1588;22
1589;22
1590;22
1591;22
1592;22
1593;22
1594;22
1595;22
1596;22
1597;22
1598;22
1599;22
1600;22
1601;22
1602;22
1603;22
1604;22
1605;22
1606;22
1607;22
1608;22
1609;22
1610;22
1611;22
1612;22
1613;22
1614;22
1615;22
1616;22
1617;22
1618;22
1619;22
1620;22
1621;22
1622;22
1623;22
1624;22
1625;22
1626;22
1627;22
1628;22
1629;22
1630;22
1631;22
1632;22
1633;22
1634;22
1635;22
1636;22
1637;22
1638;22
1639;22
1640;22
1641;22
1642;22
1643;22
1644;22
1645;22
1646;21
1647;21
1648;21
1649;21
1650;21
1651;21
1652;21
1653;21
1654;21
1655;21
1656;21
1657;21
1658;21
1659;21
1660;21
1661;21
1662;21
1663;21
1664;21
1665;21
1666;21
1667;21
1668;21
1669;21
1670;21
1671;21
1672;21
1673;21
1674;21
1675;21
1676;21
1677;21
1678;21
1679;21
1680;21
1681;21
1682;21
1683;21
1684;21
1685;21
1686;21
1687;21
1688;21
1689;21
1690;21
1691;21
1692;21
1693;21
1694;21
1695;21
1696;21
1697;21
1698;21
1699;21
1700;21
1701;21
1702;21
1703;21
1704;21
1705;21
1706;21
1707;21
1708;21
1709;21
1710;21
1711;21
1712;21
1713;21
1714;21
1715;21
1716;21
1717;21
1718;21
1719;21
1720;20
1721;20
1722;20
1723;20
1724;20
1725;20
1726;20
1727;20
1728;20
1729;20
1730;20
1731;20
1732;20
1733;20
1734;20
1735;20
1736;20
1737;20
1738;20
1739;20
1740;20
1741;20
1742;20
1743;20
1744;20
1745;20
1746;20
1747;20
1748;20
1749;20
1750;20
1751;20
1752;20
1753;20
1754;20
1755;20
1756;20
1757;20
1758;20
1759;20
1760;20
1761;20
1762;20
1763;20
1764;20
1765;20
1766;20
1767;20
1768;20
1769;20
1770;20
1771;20
1772;20
1773;20
1774;20
1775;20
1776;20
1777;20
1778;20
1779;20
1780;20
1781;20
1782;20
1783;20
1784;20
1785;20
1786;20
1787;20
1788;19
1789;19
1790;19
1791;19
1792;19
1793;19
1794;19
1795;19
1796;19
1797;19
1798;19
1799;19
1800;19
1801;19
1802;19
1803;19
1804;19
1805;19
1806;19
1807;19
1808;19
1809;19
1810;19
1811;19
1812;19
1813;19
1814;19
1815;19
1816;19
1817;19
1818;19
1819;19
1820;19
1821;19
1822;19
1823;19
1824;19
1825;19
1826;19
1827;19
1828;19
1829;19
1830;19
1831;19
1832;19
1833;19
1834;19
1835;19
1836;19
1837;19
1838;19
1839;19
1840;19
1841;19
1842;19
1843;19
1844;19
1845;19
1846;19
1847;19
1848;19
1849;19
1850;19
1851;19
1852;19
1853;19
1854;19
1855;19
1856;19
1857;19
1858;19
1859;19
1860;19
1861;19
1862;19
1863;19
1864;19
1865;19
1866;19
1867;19
1868;19
1869;19
1870;19
1871;19
1872;19
1873;19
1874;19
1875;19
1876;19
1877;19
1878;19
1879;19
1880;18
1881;18
1882;18
1883;18
1884;18
1885;18
1886;18
1887;18
1888;18
1889;18
1890;18
1891;18
1892;18
1893;18
1894;18
1895;18
1896;18
1897;18
1898;18
1899;18
1900;18
1901;18
1902;18
1903;18
1904;18
1905;18
1906;18
1907;18
1908;18
1909;18
1910;18
1911;18
1912;18
1913;18
1914;18
1915;18
1916;18
1917;18
1918;18
1919;18
1920;18
1921;18
1922;18
1923;18
1924;18
1925;18
1926;18
1927;18
1928;18
1929;18
1930;18
1931;18
1932;18
1933;18
1934;18
1935;18
1936;18
1937;18
1938;18
1939;18
1940;18
1941;18
1942;18
1943;18
1944;18
1945;18
1946;18
1947;18
1948;18
1949;18
1950;18
1951;18
1952;18
1953;18
1954;18
1955;17
1956;17
1957;17
1958;17
1959;17
1960;17
1961;17
1962;17
1963;17
1964;17
1965;17
1966;17
1967;17
1968;17
1969;17
1970;17
1971;17
1972;17
1973;17
1974;17
1975;17
1976;17
1977;17
1978;17
1979;17
1980;17
1981;17
1982;17
1983;17
1984;17
1985;17
1986;17
1987;17
1988;17
1989;17
1990;17
1991;17
1992;17
1993;17
1994;17
1995;17
1996;17
1997;17
1998;17
1999;17
2000;17
2001;17
2002;17
2003;17
2004;17
2005;17
2006;17
2007;17
2008;17
2009;17
2010;17
2011;17
2012;17
2013;17
2014;17
2015;17
2016;17
2017;17
2018;17
2019;17
2020;17
2021;17
2022;17
2023;17
2024;17
2025;17
2026;17
2027;17
2028;17
2029;17
2030;17
2031;17
2032;17
2033;17
2034;17
2035;17
2036;17
2037;17
2038;17
2039;17
2040;17
2041;17
2042;17
2043;17
2044;17
2045;17
2046;17
2047;17
2048;17
2049;17
2050;17
2051;17
2052;17
2053;17
2054;17
2055;17
2056;17
2057;16
2058;16
2059;16
2060;16
2061;16
2062;16
2063;16
2064;16
2065;16
2066;16
2067;16
2068;16
2069;16
2070;16
2071;16
2072;16
2073;16
2074;16
2075;16
2076;16
2077;16
2078;16
2079;16
2080;16
2081;16
2082;16
2083;16
2084;16
2085;16
2086;16
2087;16
2088;16
2089;16
2090;16
2091;16
2092;16
2093;16
2094;16
2095;16
2096;16
2097;16
2098;16
2099;16
2100;16
2101;16
2102;16
2103;16
2104;16
2105;16
2106;16
2107;16
2108;16
2109;16
2110;16
2111;16
2112;16
2113;16
2114;16
2115;16
2116;16
2117;16
2118;16
2119;16
2120;16
2121;16
2122;16
2123;16
2124;16
2125;16
2126;16
2127;16
2128;16
2129;16
2130;16
2131;16
2132;16
2133;16
2134;16
2135;16
2136;16
2137;16
2138;16
2139;16
2140;16
2141;16
2142;16
2143;16
2144;16
2145;16
2146;16
2147;16
2148;16
2149;16
2150;16
2151;16
2152;16
2153;16
2154;16
2155;16
2156;16
2157;16
2158;16
2159;16
2160;16
2161;16
2162;16
2163;16
2164;16
2165;16
2166;16
2167;16
2168;16
2169;16
2170;16
2171;16
2172;16
2173;16
2174;16
2175;16
2176;16
2177;16
2178;16
2179;16
2180;16
2181;15
2182;15
2183;15
2184;15
2185;15
2186;15
2187;15
2188;15
2189;15
2190;15
2191;15
2192;15
2193;15
2194;15
2195;15
2196;15
2197;15
2198;15
2199;15
2200;15
2201;15
2202;15
2203;15
2204;15
2205;15
2206;15
2207;15
2208;15
2209;15
2210;15
2211;15
2212;15
2213;15
2214;15
2215;15
2216;15
2217;15
2218;15
2219;15
2220;15
2221;15
2222;15
2223;15
2224;15
2225;15
2226;15
2227;15
2228;15
2229;15
2230;15
2231;15
2232;15
2233;15
2234;15
2235;15
2236;15
2237;15
2238;15
2239;15
2240;15
2241;15
2242;15
2243;15
2244;15
2245;15
2246;15
2247;15
2248;15
2249;15
2250;15
2251;15
2252;15
2253;15
2254;15
2255;15
2256;15
2257;15
2258;15
2259;15
2260;15
2261;15
2262;15
2263;15
2264;15
2265;15
2266;15
2267;14
2268;14
2269;14
2270;14
2271;14
2272;14
2273;14
2274;14
2275;14
2276;14
2277;14
2278;14
2279;14
2280;14
2281;14
2282;14
2283;14
2284;14
2285;14
2286;14
2287;14
2288;14
2289;14
2290;14
2291;14
2292;14
2293;14
2294;14
2295;14
2296;14
2297;14
2298;14
2299;14
2300;14
2301;14
2302;14
2303;14
2304;14
2305;14
2306;14
2307;14
2308;14
2309;14
2310;14
2311;14
2312;14
2313;14
2314;14
2315;14
2316;14
2317;14
2318;14
2319;14
2320;14
2321;14
2322;14
2323;14
2324;14
2325;14
2326;14
2327;14
2328;14
2329;14
2330;14
2331;14
2332;14
2333;14
2334;14
2335;14
2336;14
2337;14
2338;14
2339;14
2340;14
2341;14
2342;14
2343;14
2344;14
2345;14
2346;14
2347;14
2348;14
2349;14
2350;14
2351;14
2352;14
2353;14
2354;14
2355;14
2356;14
2357;14
2358;14
2359;14
2360;14
2361;14
2362;14
2363;14
2364;14
2365;14
2366;14
2367;14
2368;14
2369;14
2370;14
2371;14
2372;14
2373;14
2374;14
2375;14
2376;14
2377;14
2378;14
2379;14
2380;14
2381;14
2382;14
2383;14
2384;14
2385;14
2386;13
2387;13
2388;13
2389;13
2390;13
2391;13
2392;13
2393;13
2394;13
2395;13
2396;13
2397;13
2398;13
2399;13
2400;13
2401;13
2402;13
2403;13
2404;13
2405;13
2406;13
2407;13
2408;13
2409;13
2410;13
2411;13
2412;13
2413;13
2414;13
2415;13
2416;13
2417;13
2418;13
2419;13
2420;13
2421;13
2422;13
2423;13
2424;13
2425;13
2426;13
2427;13
2428;13
2429;13
2430;13
2431;13
2432;13
2433;13
2434;13
2435;13
2436;13
2437;13
2438;13
2439;13
2440;13
2441;13
2442;13
2443;13
2444;13
2445;13
2446;13
2447;13
2448;13
2449;13
2450;13
2451;13
2452;13
2453;13
2454;13
2455;13
2456;13
2457;13
2458;13
2459;13
2460;13
2461;13
2462;13
2463;13
2464;13
2465;13
2466;13
2467;13
2468;13
2469;13
2470;13
2471;13
2472;13
2473;13
2474;13
2475;13
2476;13
2477;13
2478;13
2479;13
2480;13
2481;13
2482;13
2483;13
2484;13
2485;13
2486;13
2487;13
2488;13
2489;13
2490;13
2491;13
2492;13
2493;13
2494;13
2495;13
2496;13
2497;13
2498;13
2499;13
2500;13
2501;13
2502;13
2503;13
2504;13
2505;13
2506;13
2507;13
2508;13
2509;13
2510;13
2511;13
2512;13
2513;13
2514;13
2515;13
2516;13
2517;13
2518;13
2519;13
2520;13
2521;13
2522;13
2523;13
2524;13
2525;13
2526;13
2527;13
2528;13
2529;13
2530;13
2531;13
2532;12
2533;12
2534;12
2535;12
2536;12
2537;12
2538;12
2539;12
2540;12
2541;12
2542;12
2543;12
2544;12
2545;12
2546;12
2547;12
2548;12
2549;12
2550;12
2551;12
2552;12
2553;12
2554;12
2555;12
2556;12
2557;12
2558;12
2559;12
2560;12
2561;12
2562;12
2563;12
2564;12
2565;12
2566;12
2567;12
2568;12
2569;12
2570;12
2571;12
2572;12
2573;12
2574;12
2575;12
2576;12
2577;12
2578;12
2579;12
2580;12
2581;12
2582;12
2583;12
2584;12
2585;12
2586;12
2587;12
2588;12
2589;12
2590;12
2591;12
2592;12
2593;12
2594;12
2595;12
2596;12
2597;12
2598;12
2599;12
2600;12
2601;12
2602;12
2603;12
2604;12
2605;12
2606;12
2607;12
2608;12
2609;12
2610;12
2611;12
2612;12
2613;12
2614;12
2615;12
2616;12
2617;12
2618;12
2619;12
2620;12
2621;12
2622;12
2623;12
2624;12
2625;12
2626;12
2627;12
2628;12
2629;12
2630;12
2631;12
2632;12
2633;12
2634;12
2635;12
2636;12
2637;12
2638;12
2639;12
2640;12
2641;12
2642;12
2643;12
2644;12
2645;12
2646;12
2647;12
2648;12
2649;12
2650;12
2651;12
2652;12
2653;12
2654;12
2655;12
2656;12
2657;12
2658;12
2659;12
2660;12
2661;12
2662;12
2663;12
2664;12
2665;12
2666;12
2667;12
2668;12
2669;12
2670;12
2671;12
2672;12
2673;12
2674;12
2675;12
2676;12
2677;12
2678;12
2679;12
2680;12
2681;12
2682;12
2683;12
2684;12
2685;12
2686;12
2687;12
2688;12
2689;12
2690;12
2691;12
2692;11
2693;11
2694;11
2695;11
2696;11
2697;11
2698;11
2699;11
2700;11
2701;11
2702;11
2703;11
2704;11
2705;11
2706;11
2707;11
2708;11
2709;11
2710;11
2711;11
2712;11
2713;11
2714;11
2715;11
2716;11
2717;11
2718;11
2719;11
2720;11
2721;11
2722;11
2723;11
2724;11
2725;11
2726;11
2727;11
2728;11
2729;11
2730;11
2731;11
2732;11
2733;11
2734;11
2735;11
2736;11
2737;11
2738;11
2739;11
2740;11
2741;11
2742;11
2743;11
2744;11
2745;11
2746;11
2747;11
2748;11
2749;11
2750;11
2751;11
2752;11
2753;11
2754;11
2755;11
2756;11
2757;11
2758;11
2759;11
2760;11
2761;11
2762;11
2763;11
2764;11
2765;11
2766;11
2767;11
2768;11
2769;11
2770;11
2771;11
2772;11
2773;11
2774;11
2775;11
2776;11
2777;11
2778;11
2779;11
2780;11
2781;11
2782;11
2783;11
2784;11
2785;11
2786;11
2787;11
2788;11
2789;11
2790;11
2791;11
2792;11
2793;11
2794;11
2795;11
2796;11
2797;11
2798;11
2799;11
2800;11
2801;11
2802;11
2803;11
2804;11
2805;11
2806;11
2807;11
2808;11
2809;11
2810;11
2811;11
2812;11
2813;11
2814;11
2815;11
2816;11
2817;11
2818;11
2819;11
2820;11
2821;11
2822;11
2823;11
2824;11
2825;11
2826;11
2827;11
2828;11
2829;11
2830;11
2831;11
2832;11
2833;11
2834;11
2835;11
2836;11
2837;11
2838;11
2839;11
2840;11
2841;11
2842;11
2843;11
2844;11
2845;11
2846;11
2847;11
2848;11
2849;11
2850;11
2851;11
2852;11
2853;11
2854;11
2855;11
2856;11
2857;11
2858;11
2859;11
2860;11
2861;11
2862;11
2863;11
2864;11
2865;10
2866;10
2867;10
2868;10
2869;10
2870;10
2871;10
2872;10
2873;10
2874;10
2875;10
2876;10
2877;10
2878;10
2879;10
2880;10
2881;10
2882;10
2883;10
2884;10
2885;10
2886;10
2887;10
2888;10
2889;10
2890;10
2891;10
2892;10
2893;10
2894;10
2895;10
2896;10
2897;10
2898;10
2899;10
2900;10
2901;10
2902;10
2903;10
2904;10
2905;10
2906;10
2907;10
2908;10
2909;10
2910;10
2911;10
2912;10
2913;10
2914;10
2915;10
2916;10
2917;10
2918;10
2919;10
2920;10
2921;10
2922;10
2923;10
2924;10
2925;10
2926;10
2927;10
2928;10
2929;10
2930;10
2931;10
2932;10
2933;10
2934;10
2935;10
2936;10
2937;10
2938;10
2939;10
2940;10
2941;10
2942;10
2943;10
2944;10
2945;10
2946;10
2947;10
2948;10
2949;10
2950;10
2951;10
2952;10
2953;10
2954;10
2955;10
2956;10
2957;10
2958;10
2959;10
2960;10
2961;10
2962;10
2963;10
2964;10
2965;10
2966;10
2967;10
2968;10
2969;10
2970;10
2971;10
2972;10
2973;10
2974;10
2975;10
2976;10
2977;10
2978;10
2979;10
2980;10
2981;10
2982;10
2983;10
2984;10
2985;10
2986;10
2987;10
2988;10
2989;10
2990;10
